checked_outputs,family,format,free_after_bytes,free_before_bytes,host_complete_median_ms,host_complete_p95_ms,k,kernel_median_ms,kernel_p95_ms,log,logical_flops,logical_k,logical_n,m,max_abs_quant_error,measured_flops,measured_n,n,operand_b_bytes,output,padded_k,padded_n,path,samples,scale_b_bytes,threadblock_tile_flops_estimate,weight_pack_ms,weight_upload_ms,workspace_basis,workspace_bytes
72,attn_v,mxfp4,33082572800,33099350016,0.024436,0.036219,5120,0.013024,0.014432,.cache/task019/real-matrix/core/attn_v-m1024.log,10737418240,5120,1024,1024,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,274.603,0.179751,no_explicit_workspace,0
,attn_v,bf16,,,0.669453,0.688879,5120,0.060927999999999996,0.062112,.cache/task019/real-matrix/core/attn_v-m1024.log,10737418240,5120,1024,1024,0.0,10737418240,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.518956,0.564652,5120,0.020624,0.025888,.cache/task019/real-matrix/core/attn_v-m1024.log,10737418240,5120,1024,1024,0.439453,1342177280,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.42635,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33093058560,33099350016,63.2719,63.3556,5120,0.026368,0.027712,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.61377,1342177280,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,1342177280,301.507,0.217302,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33093058560,33099350016,0.0242865,0.025898,5120,0.013696,0.014496,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.61377,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,301.507,0.217302,no_explicit_workspace,0
72,attn_v,mxfp4,33093058560,33099350016,60.823499999999996,60.8743,5120,0.02688,0.036544,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.958008,1342177280,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,1342177280,275.562,0.171205,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33093058560,33099350016,0.0304075,0.036499,5120,0.012576,0.018784,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,275.562,0.171205,no_explicit_workspace,0
,attn_v,bf16,,,0.124486,0.14212,5120,0.017408,0.0224,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.0,1342177280,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.0980615,0.102444,5120,0.016144,0.018592,.cache/task019/real-matrix/core/attn_v-m128.log,1342177280,5120,1024,128,0.439453,167772160,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.43437,,no_user_workspace_library_internal_in_free_after,0
24,attn_v,nvfp4,33093058560,33099350016,1.05243,1.06288,5120,0.025792000000000002,0.02688,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.390625,20971520,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,1342177280,300.035,0.180312,cutlass_get_workspace_size,0
24,attn_v,nvfp4,33093058560,33099350016,0.0243865,0.032962,5120,0.013663999999999999,0.015072,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.390625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,300.035,0.180312,no_explicit_workspace,0
24,attn_v,mxfp4,33093058560,33099350016,1.00317,1.01945,5120,0.027248,0.036896,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.958008,20971520,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,1342177280,274.337,0.161126,cutlass_get_workspace_size,0
24,attn_v,mxfp4,33093058560,33099350016,0.030162500000000002,0.033113,5120,0.012639999999999998,0.014592,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,274.337,0.161126,no_explicit_workspace,0
,attn_v,bf16,,,0.0212195,0.036139,5120,0.009808,0.014432,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.0,20971520,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.0360985,0.049593,5120,0.024815999999999998,0.035744,.cache/task019/real-matrix/core/attn_v-m2.log,20971520,5120,1024,2,0.439453,2621440,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.4292,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33090961408,33099350016,126.509,127.151,5120,0.03032,0.03152,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.390625,2684354560,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,2684354560,301.499,0.187556,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33090961408,33099350016,0.024752499999999997,0.036359,5120,0.012736,0.017568,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.390625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,301.499,0.187556,no_explicit_workspace,0
72,attn_v,mxfp4,33090961408,33099350016,121.519,121.595,5120,0.026928,0.02832,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.958008,2684354560,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,2684354560,275.65,0.175824,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33090961408,33099350016,0.024366,0.030358,5120,0.013791999999999999,0.014272,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,275.65,0.175824,no_explicit_workspace,0
,attn_v,bf16,,,0.2019135,0.215229,5120,0.026176,0.029152,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.0,2684354560,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.153903,0.171917,5120,0.016208,0.021664,.cache/task019/real-matrix/core/attn_v-m256.log,2684354560,5120,1024,256,0.439453,335544320,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.43161,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33093058560,33099350016,15.8992,15.9203,5120,0.026543999999999998,0.027904,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.390625,335544320,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,1342177280,301.641,0.169191,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33093058560,33099350016,0.024236,0.032662,5120,0.013696,0.014592,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.390625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,301.641,0.169191,no_explicit_workspace,0
72,attn_v,mxfp4,33093058560,33099350016,15.300650000000001,15.3196,5120,0.026496,0.036544,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.958008,335544320,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,1342177280,275.687,0.159784,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33093058560,33099350016,0.0303075,0.038082,5120,0.012848,0.01504,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,275.687,0.159784,no_explicit_workspace,0
,attn_v,bf16,,,0.042801,0.060556,5120,0.009871999999999999,0.0208,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.0,335544320,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.037452,0.060526,5120,0.007952,0.008512,.cache/task019/real-matrix/core/attn_v-m32.log,335544320,5120,1024,32,0.439453,41943040,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.43914,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33088864256,33099350016,251.32,252.603,5120,0.030736,0.038464,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.390625,5368709120,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,5368709120,301.977,0.182045,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33088864256,33099350016,0.0243815,0.032992,5120,0.012752,0.01488,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.390625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,301.977,0.182045,no_explicit_workspace,0
72,attn_v,mxfp4,33088864256,33099350016,243.12400000000002,243.255,5120,0.03208,0.041184,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.958008,5368709120,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,5368709120,276.056,0.180363,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33088864256,33099350016,0.027952,0.036439,5120,0.012303999999999999,0.014176,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,276.056,0.180363,no_explicit_workspace,0
,attn_v,bf16,,,0.3662315,0.375713,5120,0.035392,0.038752,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.0,5368709120,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.28155949999999996,0.284691,5120,0.015536000000000001,0.020032,.cache/task019/real-matrix/core/attn_v-m512.log,5368709120,5120,1024,512,0.439453,671088640,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.44785,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33093058560,33099350016,31.70615,31.7623,5120,0.026688,0.036224,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.40625,671088640,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,1342177280,302.07,0.164312,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33093058560,33099350016,0.029470999999999997,0.033294,5120,0.012832,0.019008,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.40625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,302.07,0.164312,no_explicit_workspace,0
72,attn_v,mxfp4,33093058560,33099350016,30.301949999999998,30.4276,5120,0.026288,0.02768,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.958008,671088640,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,1342177280,274.232,0.166676,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33093058560,33099350016,0.0245675,0.029526,5120,0.013856,0.019072,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,274.232,0.166676,no_explicit_workspace,0
,attn_v,bf16,,,0.06905649999999999,0.080914,5120,0.011664,0.01872,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.0,671088640,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.062162499999999996,0.071306,5120,0.012656,0.01696,.cache/task019/real-matrix/core/attn_v-m64.log,671088640,5120,1024,64,0.439453,83886080,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.42799,,no_user_workspace_library_internal_in_free_after,0
72,attn_v,nvfp4,33093058560,33099350016,4.054365000000001,4.09194,5120,0.026175999999999998,0.027776,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.390625,83886080,1024,1024,2621440,BF16,5120,1024,native_gemm,20,327680,1342177280,300.198,0.177297,cutlass_get_workspace_size,0
72,attn_v,nvfp4,33093058560,33099350016,0.0242255,0.030648,5120,0.013824,0.018816,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.390625,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,327680,,300.198,0.177297,no_explicit_workspace,0
72,attn_v,mxfp4,33093058560,33099350016,3.87152,3.8795,5120,0.026944000000000003,0.028192,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.958008,83886080,1024,1024,2621440,BF16,5120,1024,native_gemm,20,163840,1342177280,274.205,0.163201,cutlass_get_workspace_size,0
72,attn_v,mxfp4,33093058560,33099350016,0.0243965,0.033413,5120,0.013776,0.014464,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.958008,10485760,1024,1024,2621440,BF16,5120,1024,same_weight_bf16_gemv,20,163840,,274.205,0.163201,no_explicit_workspace,0
,attn_v,bf16,,,0.02394,0.034385,5120,0.008400000000000001,0.011744,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.0,83886080,1024,1024,10485760,BF16,5120,1024,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_v,q4g64,,,0.023224500000000002,0.035367,5120,0.008176,0.009344,.cache/task019/real-matrix/core/attn_v-m8.log,83886080,5120,1024,8,0.439453,10485760,128,1024,327680,BF16,5120,1024,bounded_unpack_gemm,20,20480,,1.43331,,no_user_workspace_library_internal_in_free_after,0
12,gdn_a,nvfp4,33097252864,33099350016,0.560154,0.584931,5120,0.026176,0.036576,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.53125,491520,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.2171,0.026701,cutlass_get_workspace_size,0
12,gdn_a,nvfp4,33097252864,33099350016,0.019021,0.024647,5120,0.0073279999999999994,0.008352,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.2171,0.026701,no_explicit_workspace,0
12,gdn_a,mxfp4,33097252864,33099350016,0.5196775,0.532012,5120,0.025568,0.033792,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.640625,491520,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8472,0.022772,cutlass_get_workspace_size,0
12,gdn_a,mxfp4,33097252864,33099350016,0.0186905,0.030768,5120,0.00784,0.011968,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8472,0.022772,no_explicit_workspace,0
,gdn_a,bf16,,,0.017394,0.03102,5120,0.0070880000000000006,0.010368,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.0,491520,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.019091,0.02628,5120,0.008639999999999998,0.010816,.cache/task019/real-matrix/core/gdn_a-m1.log,491520,5120,48,1,0.25,491520,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.540797,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33093058560,33099350016,506.44,513.863,5120,0.045072,0.058176,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.53125,503316480,48,48,122880,BF16,5120,48,native_gemm,20,40960,1342177280,14.1431,0.028615,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33093058560,33099350016,0.0241755,0.025259,5120,0.006288,0.007968,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1431,0.028615,no_explicit_workspace,0
72,gdn_a,mxfp4,33093058560,33099350016,484.6405,486.258,5120,0.03808,0.043904,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.640625,503316480,48,48,122880,BF16,5120,48,native_gemm,20,20480,1342177280,12.8576,0.042651,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33093058560,33099350016,0.01811,0.018906,5120,0.007808,0.008576,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8576,0.042651,no_explicit_workspace,0
,gdn_a,bf16,,,0.4970095,0.502524,5120,0.012672,0.01376,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.0,503316480,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.5012225,0.511693,5120,0.016592,0.018592,.cache/task019/real-matrix/core/gdn_a-m1024.log,503316480,5120,48,1024,0.445312,503316480,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.534556,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,63.20535,63.2506,5120,0.025792,0.027072,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.53125,62914560,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.0747,0.027052,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.0182095,0.027763,5120,0.007712,0.008096,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0747,0.027052,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,60.7155,60.7482,5120,0.027072,0.036864,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.640625,62914560,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8253,0.024757,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.0243465,0.028244,5120,0.00648,0.007808,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8253,0.024757,no_explicit_workspace,0
,gdn_a,bf16,,,0.093212,0.106593,5120,0.012048,0.012672,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.0,62914560,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.094885,0.104158,5120,0.012672,0.014208,.cache/task019/real-matrix/core/gdn_a-m128.log,62914560,5120,48,128,0.445312,62914560,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.523856,,no_user_workspace_library_internal_in_free_after,0
24,gdn_a,nvfp4,33097252864,33099350016,1.0580349999999998,1.08849,5120,0.025744,0.026464,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.53125,983040,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.1297,0.026649,cutlass_get_workspace_size,0
24,gdn_a,nvfp4,33097252864,33099350016,0.019062000000000003,0.026772,5120,0.007984,0.008992,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1297,0.026649,no_explicit_workspace,0
24,gdn_a,mxfp4,33097252864,33099350016,1.01373,1.0319,5120,0.031552000000000004,0.037344,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.640625,983040,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.9014,0.023344,cutlass_get_workspace_size,0
24,gdn_a,mxfp4,33097252864,33099350016,0.0232045,0.026921,5120,0.006592,0.013024,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.9014,0.023344,no_explicit_workspace,0
,gdn_a,bf16,,,0.0341645,0.05741,5120,0.022768,0.031936,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.0,983040,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.036324499999999996,0.050607,5120,0.024592000000000003,0.034112,.cache/task019/real-matrix/core/gdn_a-m2.log,983040,5120,48,2,0.25,983040,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.545206,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,126.4675,126.559,5120,0.030032,0.031424,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.53125,125829120,48,48,122880,BF16,5120,48,native_gemm,20,40960,335544320,14.148,0.026068,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.0241,0.033824,5120,0.006352,0.008704,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.148,0.026068,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,121.39150000000001,121.467,5120,0.027136,0.028384,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.640625,125829120,48,48,122880,BF16,5120,48,native_gemm,20,20480,335544320,12.8516,0.025318,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.0182995,0.033574,5120,0.0076159999999999995,0.008832,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8516,0.025318,no_explicit_workspace,0
,gdn_a,bf16,,,0.14836749999999999,0.161586,5120,0.012064,0.014784,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.0,125829120,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.149439,0.1629,5120,0.014128,0.016672,.cache/task019/real-matrix/core/gdn_a-m256.log,125829120,5120,48,256,0.445312,125829120,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.536889,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,15.889949999999999,15.9497,5120,0.026096,0.026752,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.578125,15728640,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.0682,0.025299,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.019001,0.030407,5120,0.008176,0.008704,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.578125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0682,0.025299,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,15.2592,15.3178,5120,0.026416,0.036736,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.640625,15728640,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8651,0.025808,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.024431,0.031409,5120,0.006512,0.013088,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8651,0.025808,no_explicit_workspace,0
,gdn_a,bf16,,,0.0345755,0.060866,5120,0.0056159999999999995,0.019776,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.0,15728640,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.0367745,0.057289,5120,0.008272,0.022528,.cache/task019/real-matrix/core/gdn_a-m32.log,15728640,5120,48,32,0.53125,15728640,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.537631,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,252.923,253.271,5120,0.039264,0.044992,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.53125,251658240,48,48,122880,BF16,5120,48,native_gemm,20,40960,671088640,14.044,0.029636,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.018776,0.036219,5120,0.007824,0.012,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.044,0.029636,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,242.27499999999998,243.312,5120,0.030656,0.038368,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.726562,251658240,48,48,122880,BF16,5120,48,native_gemm,20,20480,671088640,12.9023,0.026891,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.01849,0.030258,5120,0.007616,0.00832,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.726562,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.9023,0.026891,no_explicit_workspace,0
,gdn_a,bf16,,,0.2732945,0.281715,5120,0.011264,0.0136,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.0,251658240,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.26624099999999995,0.277327,5120,0.012095999999999999,0.014304,.cache/task019/real-matrix/core/gdn_a-m512.log,251658240,5120,48,512,0.445312,251658240,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.534486,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,31.7025,31.7401,5120,0.026160000000000003,0.036672,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.53125,31457280,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.1441,0.025929,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.019122,0.031099,5120,0.007024,0.008576,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1441,0.025929,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,30.314,30.3422,5120,0.025984,0.0272,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.765625,31457280,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.892,0.024737,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.018099999999999998,0.019838,5120,0.00784,0.008512,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.765625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.892,0.024737,no_explicit_workspace,0
,gdn_a,bf16,,,0.058691,0.073259,5120,0.007856,0.019008,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.0,31457280,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
